datetime,close,volume
2024-07-17 20:30:00,228.88,57345884.0
2024-07-18 20:30:00,224.18,66034585.0
2024-07-19 20:30:00,224.31,49151453.0
2024-07-22 20:30:00,223.96,48201835.0
2024-07-23 20:30:00,225.01,39960260.0
2024-07-24 20:30:00,218.54,61777576.0
2024-07-25 20:30:00,217.49,51391199.0
2024-07-26 20:30:00,217.96,41601345.0
2024-07-29 20:30:00,218.24,36311778.0
2024-07-30 20:30:00,218.8,41643840.0
2024-07-31 20:30:00,222.08,50036262.0
2024-08-01 20:30:00,218.36,62500996.0
2024-08-02 20:30:00,219.86,105568560.0
2024-08-05 20:30:00,209.27,119548589.0
2024-08-06 20:30:00,207.23,69660488.0
2024-08-07 20:30:00,209.82,63516417.0
2024-08-08 20:30:00,213.31,47161149.0
2024-08-09 20:30:00,216.24,42201646.0
2024-08-12 20:30:00,217.53,38028092.0
2024-08-13 20:30:00,221.27,44155331.0
2024-08-14 20:30:00,221.72,41960574.0
2024-08-15 20:30:00,224.72,46414013.0
2024-08-16 20:30:00,226.05,44340240.0
2024-08-19 20:30:00,225.89,40687813.0
2024-08-20 20:30:00,226.51,30299033.0
2024-08-21 20:30:00,226.4,34765480.0
2024-08-22 20:30:00,224.53,43695321.0
2024-08-23 20:30:00,226.84,38677250.0
2024-08-26 20:30:00,227.18,30602208.0
2024-08-27 20:30:00,228.03,35934559.0
2024-08-28 20:30:00,226.49,38052167.0
2024-08-29 20:30:00,229.79,51906297.0
2024-08-30 20:30:00,229.0,52990770.0
2024-09-03 20:30:00,222.77,50190574.0
2024-09-04 20:30:00,220.85,43840196.0
2024-09-05 20:30:00,222.38,36615398.0
2024-09-06 20:30:00,220.82,48423011.0
2024-09-09 20:30:00,220.91,67179965.0
2024-09-10 20:30:00,220.11,51591033.0
2024-09-11 20:30:00,222.66,44587072.0
2024-09-12 20:30:00,222.77,37498225.0
2024-09-13 20:30:00,222.5,36766619.0
2024-09-16 20:30:00,216.32,59357427.0
2024-09-17 20:30:00,216.79,45519339.0
2024-09-18 20:30:00,220.69,59894928.0
2024-09-19 20:30:00,228.87,66781315.0
2024-09-20 20:30:00,228.2,318679888.0
2024-09-23 20:30:00,226.47,54146023.0
2024-09-24 20:30:00,227.37,43556068.0
2024-09-25 20:30:00,226.37,42308715.0
2024-09-26 20:30:00,227.52,36636707.0
2024-09-27 20:30:00,227.79,34025967.0
2024-09-30 20:30:00,233.0,54793391.0
2024-10-01 20:30:00,226.21,63285048.0
2024-10-02 20:30:00,226.78,32880605.0
2024-10-03 20:30:00,225.67,34044158.0
2024-10-04 20:30:00,226.8,37345098.0
2024-10-07 20:30:00,221.69,39505354.0
2024-10-08 20:30:00,225.77,31855693.0
2024-10-09 20:30:00,229.54,33591091.0
2024-10-10 20:30:00,229.04,28183544.0
2024-10-11 20:30:00,227.55,31759188.0
2024-10-14 20:30:00,231.3,39882085.0
2024-10-15 20:30:00,233.85,64751367.0
2024-10-16 20:30:00,231.78,34082240.0
2024-10-17 20:30:00,232.15,32993810.0
2024-10-18 20:30:00,235.0,46431472.0
2024-10-21 20:30:00,236.48,36254470.0
2024-10-22 20:30:00,235.86,38846578.0
2024-10-23 20:30:00,230.76,52286979.0
2024-10-24 20:30:00,230.57,31109503.0
2024-10-25 20:30:00,231.41,38802304.0
2024-10-28 20:30:00,233.4,36087134.0
2024-10-29 20:30:00,233.67,35417247.0
2024-10-30 20:30:00,230.1,47070907.0
2024-10-31 20:30:00,225.91,64370086.0
2024-11-01 20:30:00,222.91,65276741.0
2024-11-04 21:30:00,222.01,44944468.0
2024-11-05 21:30:00,223.45,28111338.0
2024-11-06 21:30:00,222.72,54561121.0
2024-11-07 21:30:00,227.48,42137691.0
2024-11-08 21:30:00,226.96,38328824.0
2024-11-11 21:30:00,224.23,42005602.0
2024-11-12 21:30:00,224.23,40398299.0
2024-11-13 21:30:00,225.12,48566217.0
2024-11-14 21:30:00,228.22,44923941.0
2024-11-15 21:30:00,225.0,47923696.0
2024-11-18 21:30:00,228.02,44686020.0
2024-11-19 21:30:00,228.28,36211774.0
2024-11-20 21:30:00,229.0,35169566.0
2024-11-21 21:30:00,228.52,42108327.0
2024-11-22 21:30:00,229.87,38168252.0
2024-11-25 21:30:00,232.87,90152832.0
2024-11-26 21:30:00,235.06,45986189.0
2024-11-27 21:30:00,234.93,33498439.0
2024-11-29 21:30:00,237.33,28481377.0
2024-12-02 21:30:00,239.59,48137103.0
2024-12-03 21:30:00,242.65,38861017.0
2024-12-04 21:30:00,243.01,44383935.0
2024-12-05 21:30:00,243.04,40033878.0
2024-12-06 21:30:00,242.84,36870619.0
2024-12-09 21:30:00,246.75,44649232.0
2024-12-10 21:30:00,247.77,36914806.0
2024-12-11 21:30:00,246.49,45205814.0
2024-12-12 21:30:00,247.96,32777532.0
2024-12-13 21:30:00,248.13,33155290.0
2024-12-16 21:30:00,251.04,51694753.0
2024-12-17 21:30:00,253.48,51356360.0
2024-12-18 21:30:00,248.05,56774101.0
2024-12-19 21:30:00,249.79,60882264.0
2024-12-20 21:30:00,254.49,147495267.0
2024-12-23 21:30:00,255.27,40858774.0
2024-12-24 21:30:00,258.2,23234705.0
2024-12-26 21:30:00,259.02,27262983.0
2024-12-27 21:30:00,255.59,42355321.0
2024-12-30 21:30:00,252.2,35557542.0
2024-12-31 21:30:00,250.42,39480718.0
2025-01-02 21:30:00,243.85,55740731.0
2025-01-03 21:30:00,243.36,40244114.0
2025-01-06 21:30:00,245.0,45045571.0
2025-01-07 21:30:00,242.21,40855960.0
2025-01-08 21:30:00,242.7,37628940.0
2025-01-10 21:30:00,236.85,61710856.0
2025-01-13 21:30:00,234.4,49630725.0
2025-01-14 21:30:00,233.28,39435294.0
2025-01-15 21:30:00,237.87,39831969.0
2025-01-16 21:30:00,228.26,71759052.0
2025-01-17 21:30:00,229.98,68488301.0
2025-01-21 21:30:00,222.64,98070429.0
2025-01-22 21:30:00,223.83,64126500.0
2025-01-23 21:30:00,223.66,60234760.0
2025-01-24 21:30:00,222.78,54697907.0
2025-01-27 21:30:00,229.86,94863418.0
2025-01-28 21:30:00,238.26,75707569.0
2025-01-29 21:30:00,239.36,45486100.0
2025-01-30 21:30:00,237.59,55658279.0
2025-01-31 21:30:00,236.0,101075128.0
2025-02-03 21:30:00,228.01,73063301.0
2025-02-04 21:30:00,232.8,45067301.0
2025-02-05 21:30:00,232.47,39664989.0
2025-02-06 21:30:00,233.22,29925349.0
2025-02-07 21:30:00,227.63,39707224.0
2025-02-10 21:30:00,227.65,33115645.0
2025-02-11 21:30:00,232.62,53718362.0
2025-02-12 21:30:00,236.87,45243292.0
2025-02-13 21:30:00,241.53,53614054.0
2025-02-14 21:30:00,244.6,40896227.0
2025-02-18 21:30:00,244.47,48822491.0
2025-02-19 21:30:00,244.87,32204215.0
2025-02-20 21:30:00,245.83,32316907.0
2025-02-21 21:30:00,245.55,53197431.0
2025-02-24 21:30:00,247.1,51326396.0
2025-02-25 21:30:00,247.04,48013272.0
2025-02-26 21:30:00,240.36,44433564.0
2025-02-27 21:30:00,237.3,41153639.0
2025-02-28 21:30:00,241.84,56833360.0
2025-03-03 21:30:00,238.03,47183985.0
2025-03-04 21:30:00,235.93,53798062.0
2025-03-05 21:30:00,235.74,47227643.0
2025-03-06 21:30:00,235.33,45170419.0
2025-03-07 21:30:00,239.07,46273565.0
2025-03-10 20:30:00,227.48,72071197.0
2025-03-11 20:30:00,220.84,76137410.0
2025-03-12 20:30:00,216.98,62547467.0
2025-03-13 20:30:00,209.68,61368330.0
2025-03-14 20:30:00,213.49,60107582.0
2025-03-17 20:30:00,214.0,48073426.0
2025-03-18 20:30:00,212.69,42432426.0
2025-03-19 20:30:00,215.24,54385391.0
2025-03-20 20:30:00,214.1,48862947.0
2025-03-21 20:30:00,218.27,94127768.0
2025-03-24 20:30:00,220.73,44299483.0
2025-03-25 20:30:00,223.75,34493583.0
2025-03-26 20:30:00,221.53,34532656.0
2025-03-27 20:30:00,223.85,37094774.0
2025-03-28 20:30:00,217.9,39818617.0
2025-03-31 20:30:00,222.13,65299321.0
2025-04-01 20:30:00,223.19,36412740.0
2025-04-02 20:30:00,223.89,35905904.0
2025-04-03 20:30:00,203.19,103419006.0
2025-04-04 20:30:00,188.38,125910913.0
2025-04-07 20:30:00,181.46,160466286.0
2025-04-08 20:30:00,172.42,120859491.0
2025-04-09 20:30:00,198.85,184395885.0
2025-04-10 20:30:00,190.42,121879981.0
2025-04-11 20:30:00,198.15,87435915.0
2025-04-14 20:30:00,202.52,101352911.0
2025-04-15 20:30:00,202.14,51343872.0
2025-04-16 20:30:00,194.27,59732423.0
2025-04-17 20:30:00,196.98,52164675.0
2025-04-21 20:30:00,193.16,46742537.0
2025-04-22 20:30:00,199.74,52976371.0
2025-04-23 20:30:00,204.6,52929165.0
2025-04-24 20:30:00,208.37,47310989.0
2025-04-25 20:30:00,209.28,38222258.0
2025-04-28 20:30:00,210.14,38743074.0
2025-04-29 20:30:00,211.21,36827633.0
2025-04-30 20:30:00,212.5,52286454.0
2025-05-01 20:30:00,213.32,57365675.0
2025-05-02 20:30:00,205.35,101010621.0
2025-05-05 20:30:00,198.89,69018452.0
2025-05-06 20:30:00,198.51,51216482.0
2025-05-07 20:30:00,196.25,68616943.0
2025-05-08 20:30:00,197.49,50478872.0
2025-05-09 20:30:00,198.53,36453923.0
2025-05-12 20:30:00,210.79,63775814.0
2025-05-13 20:30:00,212.93,51909332.0
2025-05-14 20:30:00,212.33,49325825.0
2025-05-15 20:30:00,211.45,45029473.0
2025-05-16 20:30:00,211.26,54737850.0
2025-05-19 20:30:00,208.78,46140527.0
2025-05-20 20:30:00,206.86,42496635.0
2025-05-21 20:30:00,202.09,59211774.0
2025-05-22 20:30:00,201.36,46742407.0
2025-05-23 20:30:00,195.27,78432918.0
2025-05-27 20:30:00,200.21,56288475.0
2025-05-28 20:30:00,200.42,45339678.0
2025-05-29 20:30:00,199.95,51477938.0
2025-05-30 20:30:00,200.85,70819942.0
2025-06-02 20:30:00,201.7,35423294.0
2025-06-03 20:30:00,203.27,46381567.0
2025-06-04 20:30:00,202.82,43603985.0
2025-06-05 20:30:00,200.63,55221235.0
2025-06-06 20:30:00,203.92,46607693.0
2025-06-09 20:30:00,201.45,72862557.0
2025-06-10 20:30:00,202.67,54672608.0
2025-06-11 20:30:00,198.78,60989857.0
2025-06-12 20:30:00,199.2,43904635.0
2025-06-13 20:30:00,196.45,51447349.0
2025-06-16 20:30:00,198.42,43020691.0
2025-06-17 20:30:00,195.64,38856152.0
2025-06-18 20:30:00,196.58,45394689.0
2025-06-20 20:30:00,201.0,96813542.0
2025-06-23 20:30:00,201.5,55814272.0
2025-06-24 20:30:00,200.3,54064033.0
2025-06-25 20:30:00,201.56,39525730.0
2025-06-26 20:30:00,201.0,50799121.0
2025-06-27 20:30:00,201.08,73188571.0
2025-06-30 20:30:00,205.17,91912816.0
2025-07-01 20:30:00,207.82,78788867.0
2025-07-02 20:30:00,212.44,67941811.0
2025-07-03 20:30:00,213.55,34955836.0
2025-07-07 20:30:00,209.95,50228984.0
2025-07-08 20:30:00,210.01,42848928.0
2025-07-09 20:30:00,211.14,48749367.0
2025-07-10 20:30:00,212.41,44443635.0
2025-07-11 20:30:00,211.16,39765812.0
2025-07-14 20:30:00,208.62,38840111.0
2025-07-15 20:30:00,209.11,42296339.0
2025-07-16 20:30:00,210.16,47490532.0
2025-07-17 20:30:00,210.02,48068141.0
2025-07-18 20:30:00,211.18,48974591.0
2025-07-21 20:30:00,212.48,51377434.0
2025-07-22 20:30:00,214.4,46404072.0
2025-07-23 20:30:00,214.15,46989301.0
2025-07-24 20:30:00,213.76,46022620.0
2025-07-25 20:30:00,213.88,40268781.0
2025-07-28 20:30:00,214.05,37858017.0
2025-07-29 20:30:00,211.27,51411723.0
2025-07-30 20:30:00,209.05,45512514.0
2025-07-31 20:30:00,207.57,80698431.0
2025-08-01 20:30:00,202.38,104434473.0
2025-08-04 20:30:00,203.35,75109298.0
2025-08-05 20:30:00,202.92,44155079.0
2025-08-06 20:30:00,213.25,108483103.0
2025-08-07 20:30:00,220.03,90224834.0
2025-08-08 20:30:00,229.35,113853967.0
2025-08-11 20:30:00,227.18,61806132.0
2025-08-12 20:30:00,229.65,55672301.0
2025-08-13 20:30:00,233.33,69878546.0
2025-08-14 20:30:00,232.78,51916275.0
2025-08-15 20:30:00,231.59,56038657.0
2025-08-18 20:30:00,230.89,37476188.0
2025-08-19 20:30:00,230.56,39402564.0
2025-08-20 20:30:00,226.01,42263865.0
2025-08-21 20:30:00,224.9,30621249.0
2025-08-22 20:30:00,227.76,42477811.0
2025-08-25 20:30:00,227.16,30983133.0
2025-08-26 20:30:00,229.31,54575107.0
2025-08-27 20:30:00,230.49,31259513.0
2025-08-28 20:30:00,232.56,38074700.0
2025-08-29 20:30:00,232.14,39418437.0
2025-09-02 20:30:00,229.72,44075638.0
2025-09-03 20:30:00,238.47,66427835.0
2025-09-04 20:30:00,239.78,47549429.0
2025-09-05 20:30:00,239.69,54870397.0
2025-09-08 20:30:00,237.88,48999495.0
2025-09-09 20:30:00,234.35,66313918.0
2025-09-10 20:30:00,226.79,83440810.0
2025-09-11 20:30:00,230.03,50208578.0
2025-09-12 20:30:00,234.07,55824216.0
2025-09-15 20:30:00,236.7,42699524.0
2025-09-16 20:30:00,238.15,63421099.0
2025-09-17 20:30:00,238.99,46508017.0
2025-09-18 20:30:00,237.88,44249576.0
2025-09-19 20:30:00,245.5,163741314.0
2025-09-22 20:30:00,256.08,105517416.0
2025-09-23 20:30:00,254.43,60275187.0
2025-09-24 20:30:00,252.31,42303710.0
2025-09-25 20:30:00,256.87,55202075.0
2025-09-26 20:30:00,255.46,46076258.0
2025-09-29 20:30:00,254.43,40127687.0
2025-09-30 20:30:00,254.63,37704259.0
2025-10-01 20:30:00,255.45,48713940.0
2025-10-02 20:30:00,257.13,42630239.0
2025-10-03 20:30:00,258.02,49155614.0
2025-10-06 20:30:00,256.69,44664118.0
2025-10-07 20:30:00,256.48,31955776.0
2025-10-08 20:30:00,258.06,36496895.0
2025-10-09 20:30:00,254.04,38322012.0
2025-10-10 20:30:00,245.27,61999098.0
2025-10-13 20:30:00,247.66,38142942.0
2025-10-14 20:30:00,247.77,35477986.0
2025-10-15 20:30:00,249.34,33893611.0
2025-10-16 20:30:00,247.45,39776974.0
2025-10-17 20:30:00,252.29,49146961.0
2025-10-20 20:30:00,262.24,90483029.0
2025-10-21 20:30:00,262.77,46695948.0
2025-10-22 20:30:00,258.45,45015254.0
2025-10-23 20:30:00,259.58,32754941.0
2025-10-24 20:30:00,262.82,38253717.0
2025-10-27 20:30:00,268.81,44888152.0
2025-10-28 20:30:00,269.0,41534759.0
2025-10-29 20:30:00,269.7,51086742.0
2025-10-30 20:30:00,271.4,69886534.0
2025-10-31 20:30:00,270.37,86167123.0
2025-11-03 21:30:00,269.05,50194583.0
2025-11-04 21:30:00,270.04,49274846.0
2025-11-05 21:30:00,270.14,43683072.0
2025-11-06 21:30:00,269.77,51204045.0
2025-11-07 21:30:00,268.47,48227365.0
2025-11-10 21:30:00,269.43,41312412.0
2025-11-11 21:30:00,275.25,46208318.0
2025-11-12 21:30:00,273.47,48397982.0
2025-11-13 21:30:00,272.95,49602794.0
2025-11-14 21:30:00,272.41,47431331.0
2025-11-17 21:30:00,267.46,45018260.0
2025-11-18 21:30:00,267.44,45677278.0
2025-11-19 21:30:00,268.56,40424492.0
2025-11-20 21:30:00,266.25,45823568.0
2025-11-21 21:30:00,271.49,59030832.0
2025-11-24 21:30:00,275.92,65585796.0
2025-11-25 21:30:00,276.97,46914220.0
2025-11-26 21:30:00,277.55,33431423.0
2025-11-28 21:30:00,278.85,20135620.0
2025-12-01 21:30:00,283.1,46587722.0
2025-12-02 21:30:00,286.19,53669532.0
2025-12-03 21:30:00,284.15,43538687.0
2025-12-04 21:30:00,280.7,43989056.0
2025-12-05 21:30:00,278.78,47265845.0
2025-12-08 21:30:00,277.89,38211832.0
2025-12-09 21:30:00,277.18,32193256.0
2025-12-10 21:30:00,278.78,33038318.0
2025-12-11 21:30:00,278.03,33247986.0
2025-12-12 21:30:00,278.28,39532887.0
2025-12-15 21:30:00,274.11,50409078.0
2025-12-16 21:30:00,274.61,37648628.0
2025-12-17 21:30:00,271.84,50138743.0
2025-12-18 21:30:00,272.19,51630721.0
2025-12-19 21:30:00,273.67,144632048.0
2025-12-22 21:30:00,270.97,36571827.0
2025-12-23 21:30:00,272.36,29641999.0
2025-12-24 21:30:00,273.81,17910574.0
2025-12-26 21:30:00,273.4,21521802.0
2025-12-29 21:30:00,273.76,23715213.0
2025-12-30 21:30:00,273.08,22139617.0
2025-12-31 21:30:00,271.86,27293639.0
2026-01-02 21:30:00,271.01,37838054.0
2026-01-05 21:30:00,267.26,45647190.0
2026-01-06 21:30:00,262.36,52352090.0
2026-01-07 21:30:00,260.33,48309804.0
2026-01-08 21:30:00,259.04,50419337.0
2026-01-09 21:30:00,259.37,39996967.0
2026-01-12 21:30:00,260.25,45263767.0
2026-01-13 21:30:00,261.05,45730847.0
2026-01-14 21:30:00,259.96,40019421.0
2026-01-15 21:30:00,258.21,39388564.0
2026-01-16 21:30:00,255.53,72142773.0
2026-01-20 21:30:00,246.7,80267517.0
2026-01-21 21:30:00,247.65,54641725.0
2026-01-22 21:30:00,248.35,39708340.0
2026-01-23 21:30:00,248.04,41688982.0
2026-01-26 21:30:00,255.41,55969234.0
2026-01-27 21:30:00,258.27,49648271.0
2026-01-28 21:30:00,256.44,41287971.0
2026-01-29 21:30:00,258.28,67253009.0
2026-01-30 21:30:00,259.48,92443408.0
2026-02-02 21:30:00,270.01,73913425.0
2026-02-03 21:30:00,269.48,64394655.0
2026-02-04 21:30:00,276.49,90545710.0
2026-02-05 21:30:00,275.91,52977441.0
2026-02-06 21:30:00,278.12,50453414.0
2026-02-09 21:30:00,274.62,44623396.0
2026-02-10 21:30:00,273.68,34376898.0
2026-02-11 21:30:00,275.5,51931283.0
2026-02-12 21:30:00,261.73,81077229.0
2026-02-13 21:30:00,255.78,56290673.0
2026-02-17 21:30:00,263.88,58469094.0
2026-02-18 21:30:00,264.35,34203337.0
2026-02-19 21:30:00,260.58,30845294.0
2026-02-20 21:30:00,264.58,42070499.0
2026-02-23 21:30:00,266.18,37308155.0
2026-02-24 21:30:00,272.14,47014619.0
2026-02-25 21:30:00,274.23,33714342.0
2026-02-26 21:30:00,272.95,32345114.0
2026-02-27 21:30:00,264.18,72366505.0
2026-03-02 21:30:00,264.72,41827946.0
2026-03-03 21:30:00,263.75,38568921.0
2026-03-04 21:30:00,262.52,39803119.0
2026-03-05 21:30:00,260.29,49658626.0
2026-03-06 21:30:00,257.46,41120042.0
2026-03-09 20:30:00,259.88,38218533.0
2026-03-10 20:30:00,260.83,30590765.0
2026-03-11 20:30:00,260.81,26218927.0
2026-03-12 20:30:00,255.76,40794020.0
2026-03-13 20:30:00,250.12,36929988.0
2026-03-16 20:30:00,252.82,32074209.0
2026-03-17 20:30:00,254.23,32361607.0
2026-03-18 20:30:00,249.94,35757874.0
2026-03-19 20:30:00,248.96,34864082.0
2026-03-20 20:30:00,247.99,88331081.0
2026-03-23 20:30:00,251.49,40546109.0
2026-03-24 20:30:00,251.64,45152288.0
2026-03-25 20:30:00,252.62,28476668.0
2026-03-26 20:30:00,252.89,41796650.0
2026-03-27 20:30:00,248.8,47899998.0
2026-03-30 20:30:00,246.63,39446213.0
2026-03-31 20:30:00,253.79,49598091.0
2026-04-01 20:30:00,255.63,40059432.0
2026-04-02 20:30:00,255.92,31289369.0
2026-04-06 20:30:00,258.86,29329911.0
2026-04-07 20:30:00,253.5,62148008.0
2026-04-08 20:30:00,258.9,41032772.0
2026-04-09 20:30:00,260.49,28121574.0
2026-04-10 20:30:00,260.48,31291473.0
2026-04-13 20:30:00,259.2,36234698.0
2026-04-14 20:30:00,258.83,48370710.0
2026-04-15 20:30:00,266.43,49913510.0
2026-04-16 20:30:00,263.4,43323112.0
2026-04-17 20:30:00,270.23,61436228.0
2026-04-20 20:30:00,273.05,36590169.0
2026-04-21 20:30:00,266.17,50209755.0
2026-04-22 20:30:00,273.17,43249204.0
2026-04-23 20:30:00,273.43,33399639.0
2026-04-24 20:30:00,271.06,38157110.0
2026-04-27 20:30:00,267.61,41466762.0
2026-04-28 20:30:00,270.71,40018940.0
2026-04-29 20:30:00,270.22,30047869.0
2026-04-30 20:30:00,271.35,91848230.0
2026-05-01 20:30:00,280.14,79915442.0
2026-05-04 20:30:00,276.83,46668401.0
2026-05-05 20:30:00,284.18,49311712.0
2026-05-06 20:30:00,287.51,58336072.0
2026-05-07 20:30:00,287.44,45224300.0
2026-05-08 20:30:00,293.32,52692761.0
2026-05-11 20:30:00,292.68,42247285.0
2026-05-12 20:30:00,294.8,45748129.0
2026-05-13 20:30:00,298.87,52684260.0
2026-05-14 20:30:00,298.21,35324922.0
2026-05-15 20:30:00,300.23,54862836.0
2026-05-18 20:30:00,297.84,34482959.0
2026-05-19 20:30:00,298.97,42243561.0
2026-05-20 20:30:00,302.25,38229843.0
2026-05-21 20:30:00,304.99,42965126.0
2026-05-22 20:30:00,308.82,43670223.0
2026-05-26 20:30:00,308.33,48000493.0
2026-05-27 20:30:00,310.85,50430919.0
2026-05-28 20:30:00,312.51,48220390.0
2026-05-29 20:30:00,312.06,70026752.0
2026-06-01 20:30:00,306.31,48849933.0
2026-06-02 20:30:00,315.2,44534716.0
2026-06-03 20:30:00,310.26,50836705.0
2026-06-04 20:30:00,311.23,44869134.0
2026-06-05 20:30:00,307.34,65310502.0
2026-06-08 20:30:00,301.54,77949082.0
2026-06-09 20:30:00,290.55,70108847.0
2026-06-10 20:30:00,291.58,52793266.0
2026-06-11 20:30:00,295.63,42572497.0
2026-06-12 20:30:00,291.13,38784789.0
2026-06-15 20:30:00,296.42,45732573.0
2026-06-16 20:30:00,299.24,39874404.0
2026-06-17 20:30:00,295.95,42745060.0
2026-06-18 20:30:00,298.01,85962201.0
2026-06-22 20:30:00,297.01,44879914.0
2026-06-23 20:30:00,294.3,52010929.0
2026-06-24 20:30:00,293.08,53081859.0
2026-06-25 20:30:00,275.15,107253659.0
2026-06-26 20:30:00,283.78,261775450.0
2026-06-29 20:30:00,281.74,66427002.0
2026-06-30 20:30:00,289.36,65100155.0
2026-07-01 20:30:00,294.38,50164232.0
2026-07-02 20:30:00,308.63,75400626.0
2026-07-06 20:30:00,312.66,53589977.0
2026-07-07 20:30:00,310.66,42490002.0
2026-07-08 20:30:00,313.39,41323480.0
2026-07-09 20:30:00,316.22,48124490.0
2026-07-10 20:30:00,315.32,34132321.0
2026-07-13 20:30:00,317.31,43257804.0
2026-07-14 20:30:00,314.86,36336829.0
2026-07-15 20:30:00,326.975,33138413.0
